"site_id","lat","lon","avg_adjusted_revenue","bd_candidate_sites","ScaledRevenue"
"0A422",41.038131,28.780869,113.985404330355,"not_candidate",4.01153754584384
"E6366",41.068594,28.899219,5265.69378197248,"bd_candidate",4.53299090147575
"K2377",40.206081,29.060417,9610.19336064992,"bd_candidate",4.97273898459214
"00105",41.024044,28.976072,6.45174531695758,"not_candidate",4.00065304244701
"K3619",40.899442,29.251556,8124.412298633,"bd_candidate",4.82234896564513
"E3112",37.074806,37.335167,7925.49013063725,"bd_candidate",4.80221416289482
"A1831",40.006478,32.805819,2978.73579041885,"not_candidate",4.30150615283191
"A1580",40.875917,29.250889,3451.20610549591,"not_candidate",4.34932936276022
"D1084",40.898097,29.265636,1087.94874346809,"not_candidate",4.11012162984594
"04940",40.604969,43.093969,51140.086266741,"bd_candidate",9.17637405619276
"K2325",39.883806,32.856692,1026.00250162395,"not_candidate",4.10385146210536
"06055",37.924858,41.699056,8289.07107105842,"bd_candidate",4.83901564456432
"A2239",39.964219,32.848358,5493.93529243369,"bd_candidate",4.55609339346482
"B5247",40.803419,29.502919,1042.37082125608,"not_candidate",4.10550825526455
"M1079",37.024564,35.269222,7168.80032405079,"bd_candidate",4.7256223976215
"K7807",38.918667,27.834917,477.649172988083,"not_candidate",4.04834741134618
"0F112",41.049981,28.858658,6603.32450770004,"bd_candidate",4.66838521718549
"E1911",40.188442,29.151469,2937.05806948455,"not_candidate",4.29728755468093
"M6514",39.885969,32.86325,59.9258298486471,"not_candidate",4.00606566264489
"M6173",40.802219,29.962642,283.84809518313,"not_candidate",4.02873096279388
"M1533",38.453831,27.211139,144.106869437964,"not_candidate",4.01458642553685
"0A305",41.070667,28.728917,79.9950907161053,"not_candidate",4.00809706323227
"K7001",38.349806,38.288192,1619.43054524016,"not_candidate",4.16391795306061
"02443",38.417778,27.129831,3229.86950964442,"not_candidate",4.32692578278822
"K2049",38.2988,27.172397,5170.62200496767,"bd_candidate",4.52336778356787
"B2168",39.962358,32.794744,7706.58943236483,"bd_candidate",4.78005714326232
"0E428",41.093167,28.906983,20349.9703083699,"bd_candidate",6.05981385715898
"04121",37.796578,29.105969,37.5709406739231,"not_candidate",4.00380291189883
"C2050",37.861614,32.545006,15962.0122896519,"bd_candidate",5.61566693239076
"K1808",40.917139,29.295719,2281.14883514575,"not_candidate",4.2308967487261
"02375",38.455589,27.247214,1774.68233436449,"not_candidate",4.17963246181621
"E3596",38.337747,38.294475,18731.7551500616,"bd_candidate",5.89601892495816
"B5903",40.768667,30.369081,4953.89773146287,"bd_candidate",4.50143106056615
"00338",41.044989,28.869147,1241.19779859702,"not_candidate",4.1256334228642
"01456",41.012158,29.075308,5379.66074403829,"bd_candidate",4.54452658060276
"A3486",40.112,27.6552,2626.60345001617,"not_candidate",4.26586349275309
"05304",37.889581,32.538331,840.165626640963,"not_candidate",4.08504114619528
"E3199",39.947442,32.841831,13000.4976987884,"bd_candidate",5.315903900799
"D3066",38.609331,27.421167,4690.66249770983,"bd_candidate",4.47478652133781
"00775",41.007708,28.849467,4641.62430635138,"bd_candidate",4.46982290003716
"0E490",41.030278,28.980858,662.186794596262,"not_candidate",4.06702621747689
"M4236",41.035714,28.963944,602.514172658505,"not_candidate",4.06098618441061
"D1265",41.120278,29.108667,5564.31845859002,"bd_candidate",4.56321754248139
"D2863",38.228056,27.979167,9813.96953729109,"bd_candidate",4.99336510767949
"K2796",41.001639,29.123942,4338.95510651528,"bd_candidate",4.43918687440615
"D2104",39.921608,32.871417,5952.75243873707,"bd_candidate",4.60253463645126
"C5116",39.965714,32.863283,439.339121346725,"not_candidate",4.04446968700342
"00406",41.064539,28.892108,24316.1924238222,"bd_candidate",6.46127288388882
"03070",39.717969,43.056417,4207.70905037793,"bd_candidate",4.4259022139849
"00311",41.058228,28.994256,292.773276403315,"not_candidate",4.02963436519086
"0B626",41.005442,28.926108,6420.9293480357,"bd_candidate",4.64992326998546
"M7272",41.352058,36.240739,315.58278259401,"not_candidate",4.0319431320448
"A1507",41.149503,29.097367,1034.19955339752,"not_candidate",4.10468116360247
"K6303",39.762344,30.499525,1309.70301701502,"not_candidate",4.1325674869462
"B2247",40.0133,32.871697,7115.526600523,"bd_candidate",4.72023005786462
"C2349",38.498778,27.716639,793.860863203315,"not_candidate",4.08035420110711
"K6396",37.868917,41.107719,5186.04245316168,"bd_candidate",4.52492863365229
"E5093",39.924719,32.814469,1111.41579793745,"not_candidate",4.11249695340909
"E3174",36.879097,30.755453,8.06089164757068,"not_candidate",4.00081591943699
"M4537",41.046469,28.985528,8542.1120936233,"bd_candidate",4.86462833081451
"0H357",41.005183,28.954603,193.868771882123,"not_candidate",4.01962330051307
"A4477",37.068056,37.338331,3057.21642327691,"not_candidate",4.30944992339422
"K1580",40.183281,29.084128,1897.41082252416,"not_candidate",4.19205497824983
"E4851",37.850278,27.816667,518.064475850066,"not_candidate",4.05243822816876
"0B193",41.004742,28.966997,137.489736001765,"not_candidate",4.0139166425868
"B5800",40.979358,37.898528,465.89876300715,"not_candidate",4.04715804070145
"M2811",39.942831,32.835,5159.74275403208,"bd_candidate",4.52226659120773
"M8140",41.1055,29.027969,542.88775556996,"not_candidate",4.05495082817615
"K7973",40.804267,29.463367,32.9962703136642,"not_candidate",4.00333986604387
"K3370",40.945139,29.113167,2265.66891802384,"not_candidate",4.22932987922643
"A2256",39.959831,32.910608,975.598434019503,"not_candidate",4.09874958749151
"01081",41.025308,29.09175,7694.98463158786,"bd_candidate",4.77888251110867
"B3241",37.878028,32.545192,6645.43048329022,"bd_candidate",4.67264716305939
"F6370",36.834031,31.148542,6.31939733934195,"not_candidate",4.00063964625064
"C3403",38.506389,27.709858,11397.1623898702,"bd_candidate",5.15361509954097
"G2449",36.876942,30.631667,18376.5010757452,"bd_candidate",5.86006028452771
"M4163",41.045239,29.004544,666.412474480483,"not_candidate",4.06745393868972
"00911",41.0588,28.753156,679.371969392564,"not_candidate",4.06876569230888
"04600",36.242458,36.618806,0,"not_candidate",4
"0A434",41.075964,29.012661,1832.68305572413,"not_candidate",4.18550326593884
"01046",40.890278,29.234692,18.781086475554,"not_candidate",4.00190101221715
"K3665",41.000028,28.644858,3876.25503861785,"not_candidate",4.39235260403026
"M3663",40.786108,30.366917,630.057718550653,"not_candidate",4.06377412840484
"B1666",40.772556,29.934692,12978.6358998909,"bd_candidate",5.31369106040518
"K6594",40.977147,29.047431,21.7322505108854,"not_candidate",4.00219972757067
"C5808",40.730008,30.379369,1124.75047643554,"not_candidate",4.11384668292392
"B3275",36.739831,29.925028,13466.3963828685,"bd_candidate",5.3630619335115
"K4336",41.072117,28.666603,430.014150088254,"not_candidate",4.04352581805792
"M5832",41.206278,32.655942,2499.62709612661,"not_candidate",4.25301100946639
"B3815",40.240969,28.959831,692.41101744142,"not_candidate",4.07008549825691
"E3326",41.021608,29.123358,7679.21095802406,"bd_candidate",4.77728590772829
"K3194",37.199794,40.565056,5341.6976345568,"bd_candidate",4.54068397357258
"D3184",36.894214,30.727056,20894.0075537395,"bd_candidate",6.11488103612002
"K5152",37.178778,40.587608,632.338316523043,"not_candidate",4.06400496939551
"K1427",39.925331,32.901278,4408.28553493948,"bd_candidate",4.4462044658339
"05355",37.569581,32.782606,62527.9636245849,"bd_candidate",10.3290493294174
"K8754",41.366442,41.675639,1396.67047987614,"not_candidate",4.14137029021367
"K2656",40.996806,28.771719,94.4033466182177,"not_candidate",4.00955545971713
"00946",41.029747,28.864469,6993.74131021873,"bd_candidate",4.70790301144807
"A2927",36.977869,35.371347,1225.87769583315,"not_candidate",4.12408272969424
"K3845",38.377358,27.125942,16734.5143816211,"bd_candidate",5.69385920931354
"D1604",41.026528,29.127719,8186.88657131841,"bd_candidate",4.82867258040443
"M6309",36.972997,28.696608,23.1100120055347,"not_candidate",4.00233918390282
"0B786",41.083719,29.0045,12014.5328878367,"bd_candidate",5.21610503379848
"K1960",37.775556,29.081389,15919.8343190516,"bd_candidate",5.6113976992178
"K4904",41.067528,29.017983,3854.62129224087,"not_candidate",4.39016284699896
"A4314",39.889469,41.280978,971.467740420501,"not_candidate",4.09833148074315
"K8248",41.429656,27.091933,494.71148234837,"not_candidate",4.05007444979994
"E1259",40.195417,29.069192,7350.18553072202,"bd_candidate",4.74398211788268
"04959",41.426469,33.779889,12233.7078021894,"bd_candidate",5.23828980944603
"K1551",37.653692,31.704167,1947.76840499842,"not_candidate",4.19715214766196
"0B512",41.116056,29.015806,105.026179665624,"not_candidate",4.01063069758636
"K4432",41.033667,28.667942,7804.75519040575,"bd_candidate",4.78999343238939
"E3645",37.854656,27.831981,91613.0368230516,"bd_candidate",13.2730259496705
"K2020",38.388589,27.054289,128.124095281792,"not_candidate",4.01296865709867
"06395",38.497269,43.405592,2817.01288368024,"not_candidate",4.28513664077502
"A5293",37.949719,32.488719,1519.16599424972,"not_candidate",4.15376922515672
"0A731",41.026497,28.829306,3574.75479097988,"not_candidate",4.36183489915842
"B1023",40.990858,29.2513,4005.67616545055,"not_candidate",4.40545254601639
"00086",41.034583,28.946419,6582.09187813143,"bd_candidate",4.66623606099771
"0B965",41.063883,28.968392,23223.6624139872,"bd_candidate",6.3506875405434
"02044",39.943658,32.6895,6917.90916844556,"bd_candidate",4.700227319834
"0B347",41.052306,28.990442,15927.8172169104,"bd_candidate",5.61220572416234
"04088",40.163739,34.377239,8.26919986003124,"not_candidate",4.00083700429048
"01296",40.859608,29.28475,4526.63443808767,"bd_candidate",4.45818368285437
"05496",38.619358,27.378889,15349.7761277577,"bd_candidate",5.55369669307278
"K8561",41.056692,28.869556,14264.8663048715,"bd_candidate",5.44388266125427
"E3414",40.191917,29.087028,9251.16038482243,"bd_candidate",4.93639784563322
"01087",41.042144,29.069967,14298.5206112947,"bd_candidate",5.44728913338535
"H6384",36.580719,36.174103,5415.2083624569,"bd_candidate",4.54812469283084
"05992",41.142378,35.459069,4665.77021703764,"bd_candidate",4.4722669370884
"G2153",37.920447,40.176969,6091.09431912269,"bd_candidate",4.61653753266809
"06537",41.425806,32.073608,34665.3702700826,"bd_candidate",7.50881150998509
"M2755",41.024397,39.565581,5470.5346437634,"bd_candidate",4.55372479146358
"K7878",40.812739,39.612158,344.673238170005,"not_candidate",4.03488765346662
"D5167",38.496942,43.443278,3202.78977226787,"not_candidate",4.32418478526089
"0E580",41.063064,28.855339,8878.98038268935,"bd_candidate",4.89872597122091
"M5391",38.229081,27.999667,23.3615517196888,"not_candidate",4.00236464462738
"K7296",38.472497,27.25,8.24940295591951,"not_candidate",4.00083500045771
"H1202",40.979889,29.097889,1173.57538713169,"not_candidate",4.11878871606217
"K4515",41.041108,28.664942,3474.83287595229,"not_candidate",4.351720852696
"B3458",39.453028,26.861442,6.56876905760554,"not_candidate",4.00066488753174
"A3841",40.212692,28.901942,3458.20336458865,"not_candidate",4.35003762183986
"00499",41.064442,28.848969,4788.99771357051,"bd_candidate",4.48473996290098
"K5215",39.548358,44.067528,3284.99481123747,"not_candidate",4.33250553835448
"A2648",38.456278,27.203692,5508.64816198669,"bd_candidate",4.55758262279167
"M3294",40.259792,28.969814,2277.19289814786,"not_candidate",4.23049633075385
"06413",38.516817,43.371942,4128.72347523868,"bd_candidate",4.41790733341642
"D4361",37.956081,34.675831,3062.6785538782,"not_candidate",4.31000279753269
"A1220",41.017581,29.168997,1071.84722374082,"not_candidate",4.10849184204021
"K6935",38.096278,27.726389,5046.63956660807,"bd_candidate",4.51081834291968
"00279",40.989717,28.837256,5563.61873561756,"bd_candidate",4.56314671687068
"B3206",37.874028,32.482167,7657.46955047436,"bd_candidate",4.77508525328672
"K4294",40.954831,29.265167,13400.4893732296,"bd_candidate",5.3563908588278
"M4362",41.024878,28.936194,4841.47604815259,"bd_candidate",4.49005179378499
"M1338",41.50775,36.110306,2076.80986120746,"not_candidate",4.2102136595767
"B1580",40.836806,29.369358,3650.08067991127,"not_candidate",4.36945934811203
"F1134",40.762361,29.384864,2717.07153200717,"not_candidate",4.27502062694503
"02332",38.429917,27.221667,21.2987297085599,"not_candidate",4.00215584681102
"01636",41.247375,28.80425,30815.3325087726,"bd_candidate",7.11911260570365
"A3226",36.813831,31.322053,428.219836981036,"not_candidate",4.04334419857906
"D4867",41.040389,28.773719,12869.4479406299,"bd_candidate",5.30263910956138
"M6670",39.926942,32.805108,7207.71433922433,"bd_candidate",4.72956125485212
"B6316",41.008917,39.726219,635.897248031258,"not_candidate",4.06436520266987
"K2784",39.926514,32.905008,8032.37124369833,"bd_candidate",4.81303261591542
"0D842",41.030108,28.639692,12207.036113729,"bd_candidate",5.23559011442672
"K3470",36.857492,30.875542,301.643442881913,"not_candidate",4.0305321990231
"K3900",39.969806,32.926889,556.177080162604,"not_candidate",4.05629596699126
"03520",40.0472,27.968608,7448.98650590534,"bd_candidate",4.75398270337246
"0B131",41.090442,29.012858,4922.09031122343,"bd_candidate",4.49821152933457
"B2850",36.975639,35.337278,31569.629077046,"bd_candidate",7.19546212858713
"06400",38.645031,44.176917,439.023045503543,"not_candidate",4.04443769396403
"B3044",36.848608,30.770708,6681.49179830234,"bd_candidate",4.67629727140077
"B3585",38.502094,43.399781,2438.32770060085,"not_candidate",4.24680631518791
"06385",38.675639,29.405439,55462.0584238047,"bd_candidate",9.61384192491558
"01055",41.023658,29.101008,6186.73061862933,"bd_candidate",4.62621779126238
"C1453",40.954778,29.168442,2639.85730484393,"not_candidate",4.26720504133627
"E1716",41.275831,36.341942,4162.4329047233,"bd_candidate",4.42131938507631
"K6255",39.996692,32.8585,341.33158719063,"not_candidate",4.03454941321915
"K7310",41.330594,36.291131,1283.55287727247,"not_candidate",4.1299205828283
"A1098",41.015178,29.086808,8872.78032590018,"bd_candidate",4.8980984045613
"02907",37.048139,35.277306,221.214568529772,"not_candidate",4.02239122842728
"M3281",40.216778,29.049667,1265.74679722332,"not_candidate",4.12811826027593
"0D292",41.022028,28.653831,11321.9873022166,"bd_candidate",5.14600591461757
"05942",41.343369,36.248189,595.015267456824,"not_candidate",4.06022714896172
"M3355",40.197994,29.107314,3027.29859261234,"not_candidate",4.3064216554781
"06162",40.983489,27.537858,49634.3218949747,"bd_candidate",9.02396133658772
"B1692",39.907719,32.7465,990.353470356576,"not_candidate",4.10024308491924
"K9641",38.403442,27.128806,115.998701430703,"not_candidate",4.0117413307734
"02483",38.388858,27.078578,3478.34130937656,"not_candidate",4.35207597457946
"K7793",37.574814,36.916444,1607.08416928866,"not_candidate",4.16266825903722
"K5125",40.147975,26.410425,180.449597130942,"not_candidate",4.01826501832959
"K6616",40.989581,29.096806,417.083486745748,"not_candidate",4.04221698275588
"01519",40.869417,29.259719,61.304240356631,"not_candidate",4.00620518466984
"A2378",38.158056,27.360831,3377.95239856265,"not_candidate",4.34191465903618
"A5435",38.815328,37.938819,42.9886845349494,"not_candidate",4.00435129323357
"02136",40.003058,32.869047,2635.18716955943,"not_candidate",4.26673233256923
"000A4",41.049942,28.908806,233.75512093201,"not_candidate",4.02366057689429
"K6589",40.896528,29.269056,1285.47263460699,"not_candidate",4.13011489970937
"03801",40.075589,29.50025,3140.56493717735,"not_candidate",4.31788641845069
"A3049",36.906831,30.770881,5865.65264221142,"bd_candidate",4.59371843843619
"A1209",40.954917,29.087806,1991.17852730616,"not_candidate",4.20154609861695
"A4337",39.8975,41.251667,103.397779713723,"not_candidate",4.01046587175443
"05271",40.7637,29.910881,9164.94041910722,"bd_candidate",4.92767070365449
"E1884",36.228331,36.136667,6506.93626411498,"bd_candidate",4.65862884718616
"00026",41.064483,28.826597,6643.75688993357,"bd_candidate",4.67247776277354
"K5216",39.724917,43.058692,19915.4279388091,"bd_candidate",6.01582969498182
"F1264",40.919192,29.279028,13581.9020337291,"bd_candidate",5.3747533579518
"K9116",36.809831,31.390139,2885.73550264254,"not_candidate",4.29209271003182
"00329",40.996039,28.766242,8737.02321907161,"bd_candidate",4.88435713783629
"B6424",38.500581,43.377192,8049.45573185917,"bd_candidate",4.81476189929633
"02237",39.884942,32.877056,1104.38710586042,"not_candidate",4.11178551269843
"K8891",41.077081,28.678747,3367.20596206328,"not_candidate",4.34082691008712
"0A475",41.078247,28.790667,5627.83781152108,"bd_candidate",4.56964693974254
"C3303",39.7515,30.6432,7067.00722258046,"bd_candidate",4.71531895059949
"K1938",41.05395,28.868906,5051.72485065645,"bd_candidate",4.51133307283779
"06405",38.469603,43.349931,84.4649158979177,"not_candidate",4.00854949671051
"M9255",40.980581,37.923917,11791.1947462654,"bd_candidate",5.19349885836582
"00889",40.990128,28.876631,16248.2319848574,"bd_candidate",5.64463794735748
"05505",37.187417,40.570331,192.797972972636,"not_candidate",4.01951491478088
"M4766",36.862142,30.605389,1165.30053015539,"not_candidate",4.1179511391612
"A3217",36.855,30.857778,22.2323819482859,"not_candidate",4.00225035062562
"05722",38.633992,34.923942,1018.54881475824,"not_candidate",4.10309700363391
"A1293",40.954167,29.110831,4717.86883600734,"bd_candidate",4.47754033334729
"M5988",40.423056,29.156389,7297.83003611454,"bd_candidate",4.7386827207997
"K9698",39.990108,32.729889,3541.41414746597,"not_candidate",4.35846017583077
"B3380",37.915008,28.325039,2488.55622034802,"not_candidate",4.2518904209351
"A2634",38.387778,27.135,2324.59213943459,"not_candidate",4.23529405834469
"A3167",36.875581,30.70825,360.206230809958,"not_candidate",4.03645989524379
"M3615",40.771542,29.380939,15369.1266675756,"bd_candidate",5.55565534507356
"03348",41.182478,41.817208,8740.50177818053,"bd_candidate",4.88470923585643
"M4754",36.914917,30.650267,17315.3666563578,"bd_candidate",5.7526527872075
"04190",38.462206,40.647825,5576.96043229103,"bd_candidate",4.56449715676173
"A1821",39.976989,32.874475,23035.7654157244,"bd_candidate",6.3316686999812
"04413",39.780942,30.478167,5546.10285263478,"bd_candidate",4.5613737679208
"B3050",36.895181,30.716267,2763.18358609909,"not_candidate",4.27968806608923
"00969",41.09865,28.906,11650.1538380216,"bd_candidate",5.17922276789371
"K6876",38.444719,27.199667,1919.0606396301,"not_candidate",4.19424636195231
"K1665",37.932219,40.183417,245.911760016237,"not_candidate",4.02489106584649
"05221",40.696167,29.834719,9479.97830487337,"bd_candidate",4.95955868151382
"A1415",41.035608,29.116889,1365.34455368138,"not_candidate",4.13819949556942
"00636",41.03975,28.863689,6252.44596856875,"bd_candidate",4.63286946624677
"K6757",41.025608,28.953192,1075.06680203477,"not_candidate",4.10881772615128
"A4095",37.756108,29.096942,8968.4093879972,"bd_candidate",4.90777793058859
"K5901",39.954961,32.743617,250.506248204067,"not_candidate",4.02535611765209
"A2085",39.970228,32.875956,871.593220976888,"not_candidate",4.08822223163813
"A1550",40.897219,29.200831,9662.60815738872,"bd_candidate",4.97804438420731
"B5404",38.346319,38.282308,6262.91329272631,"bd_candidate",4.63392896358364
"0B614",41.068719,29.011889,174.401945883201,"not_candidate",4.01765287808297
"B1057",41.027278,29.181308,4001.86473462485,"not_candidate",4.4050667548869
"A3509",39.6458,27.9004,5789.03358409103,"bd_candidate",4.58596309554147
"K4386",40.991417,28.711719,11923.1269432011,"bd_candidate",5.20685296961686
"K1594",40.199906,29.084125,588.437922206786,"not_candidate",4.05956139335205
"K3794",41.044442,28.952608,1280.73097806157,"not_candidate",4.12963495159592
"E1652",38.423219,27.159608,170.924265211146,"not_candidate",4.01730086897777
"05252",40.768403,30.004758,8525.30514585208,"bd_candidate",4.86292713993358
"K8457",38.030656,32.509642,6749.9945304235,"bd_candidate",4.68323108382105
"B3190",36.898331,30.711,2940.72692001164,"not_candidate",4.29765891390363
"0A745",41.059114,28.831453,2242.58497016082,"not_candidate",4.22699333352314
"0A400",41.007081,28.864692,4025.16778695101,"not_candidate",4.4074254782348
"K4618",40.764278,29.934886,750.582810487368,"not_candidate",4.07597361817041
"B3855",40.184028,29.14175,11208.7139834439,"bd_candidate",5.13454044571915
"M1606",36.998306,37.387917,476.760229724092,"not_candidate",4.04825743295183
"B1127",41.022828,29.136358,4287.55757258022,"bd_candidate",4.43398444162522
"01540",40.963319,29.202819,383.600001031269,"not_candidate",4.03882780101185
"K6620",41.040969,29.060219,185.545738726208,"not_candidate",4.0187808472432
"A2742",38.0863,27.734442,746.817218126383,"not_candidate",4.07559246678748
"01874",39.936667,32.873331,3947.19891001349,"not_candidate",4.39953350735183
"B4814",38.028369,36.546639,417.929067999245,"not_candidate",4.04230257206913
"M2565",41.124306,37.290442,4190.74622568169,"bd_candidate",4.42418524531928
"A5911",40.714903,30.39835,2276.61506789147,"not_candidate",4.23043784306314
"K5952",41.009389,29.092358,3909.579346785,"not_candidate",4.39572567390224
"K5213",39.229278,42.860581,1267.18296363385,"not_candidate",4.12826362832457
"K1841",40.949806,29.266692,13026.5411564652,"bd_candidate",5.31854000661136
"A1979",40.001844,32.872672,5802.67643212042,"bd_candidate",4.58734401782274
"00B85",41.017839,28.959511,1842.9189461088,"not_candidate",4.18653933766451
"A2421",38.467778,27.213889,21684.323510146,"bd_candidate",6.19487642352707
"B1062",40.885417,29.244167,3796.77327728209,"not_candidate",4.38430749974215
"M2378",41.180556,41.832497,11486.1756895815,"bd_candidate",5.16262498139525
"B5492",38.4845,28.122108,10161.7627846752,"bd_candidate",5.02856856692452
"02767",38.393469,27.008617,7982.74977738231,"bd_candidate",4.80800995581413
"M4706",36.913083,30.729833,38788.5864445129,"bd_candidate",7.92616139715718
"K1120",41.26375,36.323469,9631.57184607021,"bd_candidate",4.97490290423657
"K2565",41.084564,28.979914,45.6791610203775,"not_candidate",4.00462362192315
"05995",41.269381,36.343381,4753.61035544431,"bd_candidate",4.48115807213986
"K1369",36.219667,36.138906,321.734767502016,"not_candidate",4.03256583289254
"A5945",41.566914,35.902161,111.753759816496,"not_candidate",4.01131165989785
"A5699",38.500192,43.397358,3171.8846285924,"not_candidate",4.32105658201364
"A6085",42.021389,35.127858,4186.57729618005,"bd_candidate",4.4237632683519
"A1144",41.020192,29.174889,7095.29854256719,"bd_candidate",4.71818258391506
"A3398",37.358108,27.268889,5.72347159437486,"not_candidate",4.0005793269436
"B4773",37.781644,30.545203,43108.0579133022,"bd_candidate",8.3633761474586
"B4669",36.911608,34.912858,3327.65831418711,"not_candidate",4.33682391686998
"M2837",39.874581,32.818917,527.990388985475,"not_candidate",4.05344292415167
"01094",40.887581,29.213942,2045.61335746752,"not_candidate",4.20705596500886
"04232",40.850731,26.621081,829.97744178146,"not_candidate",4.0840099031991
"A5285",37.839969,32.526158,1871.22134290998,"not_candidate",4.18940409216972
"B5980",41.301331,36.322969,18588.5478107631,"bd_candidate",5.88152354941392
"M6248",39.538056,29.490278,2398.19317412199,"not_candidate",4.24274391841097
"01941",39.989108,32.875608,3500.32493466139,"not_candidate",4.35430114617952
"K3842",38.383056,27.189442,2395.20808392316,"not_candidate",4.24244176906808
"00322",41.061381,28.997706,3839.01036797101,"not_candidate",4.38858271702103
"M4290",41.034475,28.642617,17025.7741474778,"bd_candidate",5.72334037772084
"A1534",40.964858,29.061667,1684.70972019433,"not_candidate",4.17052547863028
"A1390",40.983147,29.026047,1751.49601692217,"not_candidate",4.17728555431509
"03071",39.724658,43.016292,15109.1786715863,"bd_candidate",5.52934353841411
"04777",36.281942,32.328889,432.100361702454,"not_candidate",4.04373698335825
"A2005",39.909372,32.775883,765.897394674168,"not_candidate",4.07752375275275
"K4219",36.892328,30.677769,21720.841492613,"bd_candidate",6.19857275552074
"K4464",40.211817,29.071181,8991.43416398252,"bd_candidate",4.9101084869439
"K7731",40.255058,29.276122,1877.45597438624,"not_candidate",4.19003515846193
"05423",38.344578,38.29175,4194.10768819533,"bd_candidate",4.42452549088037
"B3249",36.898192,30.614358,3831.0563438397,"not_candidate",4.3877776146608
"0A297",41.081028,28.79775,1308.51823422165,"not_candidate",4.13244756382207
"03076",39.542511,44.080519,2303.86932117522,"not_candidate",4.23319650500366
"00525",41.005856,28.937711,11696.6111250713,"bd_candidate",5.18392515134592
"03426",37.849889,27.830389,6416.36676552812,"bd_candidate",4.64946144765692
"02635",38.382219,27.164858,622.245267917614,"not_candidate",4.06298335604358
"B5284",37.917917,32.501389,34096.1579484746,"bd_candidate",7.45119612234831
"02500",38.455939,27.237219,13909.9242019286,"bd_candidate",5.40795559841083
"K3728",41.166639,29.032442,557.368981809395,"not_candidate",4.0564166106822
"K1626",40.203519,29.021594,82.6233333893367,"not_candidate",4.00836309264638
"A2510",38.312808,27.143528,341.54349085847,"not_candidate",4.03457086200285
"00B42",41.04745,28.896581,10947.6146471683,"bd_candidate",5.10811210096946
"04847",40.194667,29.176278,15608.5830423376,"bd_candidate",5.57989300004041
"02361",38.325669,26.307,55.611544091086,"not_candidate",4.00562897278969
"B2362",38.381667,27.111667,10271.4848586955,"bd_candidate",5.03967458059817
"K3172",37.767247,38.3065,2201.15261234466,"not_candidate",4.22279957090475
"K5844",37.016314,37.806306,43207.4764135257,"bd_candidate",8.37343923852533
"00263",41.023275,28.971789,1962.05483156478,"not_candidate",4.19859821264214
"04479",37.070969,37.384389,1461.05111030974,"not_candidate",4.14788686555458
"01855",40.126997,33.083192,10167.9661739716,"bd_candidate",5.02919647089884
"K8726",41.014108,28.976889,2312.4099254764,"not_candidate",4.23406098071648
"C2827",40.871692,29.234006,53.1135914216526,"not_candidate",4.00537613126486
"K1554",37.822542,32.461458,3826.18589430449,"not_candidate",4.38728463018509
"B5339",37.843394,32.445642,3481.04763358782,"not_candidate",4.35234990736795
"B5223",40.772331,29.922056,1678.47426212206,"not_candidate",4.16989432867043
"K6797",41.013358,28.924192,452.392326606587,"not_candidate",4.04579092593729
"K4019",39.9844,32.7121,8131.57439886328,"bd_candidate",4.8230739098626
"K4351",38.676658,29.449419,3098.17461951759,"not_candidate",4.31359569161415
"01577",40.998119,29.23485,1033.59394232783,"not_candidate",4.10461986395168
"0A812",40.992728,28.7885,6450.54114599885,"bd_candidate",4.652920561424
"K3388",41.204167,36.723219,38.0812260966845,"not_candidate",4.00385456273513
"A3073",39.547078,44.057292,2316.36380766061,"not_candidate",4.23446119070151
"E1252",40.7972,29.4511,3664.92936837477,"not_candidate",4.37096232496135
"02633",38.376942,27.107889,2352.73436730873,"not_candidate",4.2381426006309
"D1011",40.975167,29.151942,18359.8612557526,"bd_candidate",5.85837601023728
"04729",36.972997,35.05175,2585.21127403143,"not_candidate",4.26167379731966
"A5899",40.850272,30.300167,4531.84468399337,"bd_candidate",4.45871106134943
"B1409",40.917556,29.178692,11897.6058663604,"bd_candidate",5.20426973893252
"06093",41.415789,35.05845,4999.62248970526,"bd_candidate",4.5060592978174
"K2259",40.972733,27.496842,4390.15284825698,"bd_candidate",4.4443690843208
"K6841",41.060081,28.995528,5270.58862434685,"bd_candidate",4.53348635498249
"05988",41.292806,36.333081,36466.2393945624,"bd_candidate",7.69109458565168
"B1052",40.925831,29.1625,3597.00768554623,"not_candidate",4.36408732606102
"B3895",40.115008,29.469147,9769.10753464472,"bd_candidate",4.98882419811989
"K5283",41.310886,36.275636,203.135783489288,"not_candidate",4.02056130281153
"A3674",37.896628,41.138,16593.1911714639,"bd_candidate",5.6795545443824
"D1051",39.089692,28.979942,5349.2739468796,"bd_candidate",4.54145084413171
"01459",40.971469,29.040831,3324.55063206618,"not_candidate",4.33650935883381
"05949",41.133889,35.461639,15951.9024062443,"bd_candidate",5.61464361502854
"C5201",40.766719,29.966692,7917.31853272005,"bd_candidate",4.80138703782437
"M1231",41.0355,28.809806,8280.48195546151,"bd_candidate",4.83814625856232
"A6415",38.493942,43.378806,11631.4696427496,"bd_candidate",5.17733156295592
"A3580",37.869442,41.148108,5203.74232472232,"bd_candidate",4.52672020583436
"C5199",40.833903,29.421722,2319.2336086871,"not_candidate",4.23475167053181
"B1204",41.1455,29.083719,2881.95376682058,"not_candidate",4.29170992461581
