lng,lat,length
27.407581,37.054639,7291.594261
32.683028,39.94225,13583.36184
32.812942,39.919219,8464.22822
28.956203,41.050997,2725.61141
30.017847,39.460019,4971.824834
28.932497,41.0475,1322.843244
27.426997,38.615,9939.080156
27.197078,38.274817,8.270150825
28.93725,41.074581,5260.280632
29.164839,41.010639,1953.606344
29.044667,40.192667,544.5998378
28.911028,41.044994,8413.178062
29.106108,37.749442,20520.67049
29.118389,37.794692,4201.281618
27.181969,38.406581,3736.213248
27.134372,38.24485,758.9768765
30.714839,36.91635,1892.139851
29.085692,41.011219,969.4092852
29.813942,40.768081,2409.525094
28.4887,41.014506,3383.793403
32.933819,39.977208,10591.73408
39.791831,40.990389,3152.859668
28.911189,41.097528,21564.92179
36.191389,36.325942,3148.155757
28.926306,40.999056,1066.518496
29.448078,40.807158,5252.237468
32.654108,41.211214,2922.735948
29.097378,41.050678,1112.494038
32.699069,39.887003,2443.68627
29.0383,41.091692,310.3961165
32.70555,39.897578,11875.92254
28.647139,41.032331,14555.81711
27.2475,38.472497,50.57428011
30.633556,36.859806,2456.706463
28.741692,41.187969,4836.174907
28.153778,38.490469,8900.244684
29.10175,41.053219,6518.053692
36.278761,41.331347,10705.09025
30.404756,40.780903,25.95305175
35.305278,37.0125,3635.674498
28.910369,41.05475,8716.818593
29.080556,37.771389,9342.859401
28.867233,40.993453,3774.813112
35.255892,36.991606,649.8680068
29.142358,40.943278,1475.090726
34.810139,39.822306,26097.26572
29.113003,40.188506,894.4049996
32.615356,39.969414,68.65008087
26.836778,38.363442,268.2410262
29.11,37.80435,13383.2121
28.819669,41.069214,7771.991115
28.926528,41.050658,2969.875922
28.873508,40.977756,40036.35205
29.6419,40.7985,1967.785828
29.104306,41.00175,120.6546561
44.293969,37.563219,1682.490326
37.951108,40.977794,10468.46816
29.063003,40.203492,13322.31494
32.761492,39.901322,1340.715308
32.514481,37.900417,858.1936289
28.377778,37.173331,12125.05753
29.270442,40.969192,1113.15472
29.354442,40.891306,876.2886888
29.844289,40.710356,6217.273237
28.848633,41.050606,13555.58395
30.730167,36.886025,13062.62936
29.046667,41.028778,16.95925885
32.981847,39.969519,35289.08286
29.38625,40.860056,2629.507687
28.653528,41.041108,9552.246242
27.844669,37.844269,617.4944687
28.58625,41.027358,120.9527082
36.416858,41.233028,2923.795402
32.408708,37.858856,250.7587486
36.298028,41.329167,1605.900018
29.156158,41.001369,226.7680292
32.815639,39.88825,9604.926674
29.377528,40.782392,2976.656147
36.272417,37.05775,2813.812251
29.200858,40.972378,357.6020292
36.933639,37.574831,69.19720963
32.8156,39.966308,5839.045697
29.120806,41.013692,3948.513132
32.774331,39.825358,6879.850703
29.244469,40.983692,9534.765919
34.691119,36.835025,70.71806965
28.971858,41.005917,4604.712138
28.841067,40.984744,763.284137
29.432556,40.78925,10180.18763
28.667778,41.043219,4582.685859
29.132417,36.625719,194.2136593
29.053639,40.993778,10984.73369
28.69175,40.9995,997.4263856
27.23975,38.469528,842.1375559
28.988756,41.052567,4154.270288
32.695219,39.889358,316.7013733
41.942667,37.929358,41822.69327
28.263889,36.882556,2229.480978
36.988389,37.528806,11821.16989
27.120731,38.405942,7568.774394
34.951942,40.564442,2700.145375
41.418947,41.39345,14409.75048
29.074581,40.968639,9826.336277
27.321431,40.418181,7431.532563
37.400889,37.056192,3049.833509
29.282358,40.860858,7449.301077
40.159878,37.931664,2407.172561
28.973597,41.072697,5400.725187
32.526583,38.009625,27833.01415
26.8645,38.345558,9957.236836
29.260858,40.880139,7935.17566
28.318197,37.924519,29231.07656
27.150831,38.376942,8441.900465
43.270692,38.567056,14772.75152
28.139056,38.483639,1003.987826
28.992789,41.047856,1008.111991
35.298167,36.997167,754.1645597
29.087528,41.095081,2925.386411
30.684914,36.89435,25285.90968
32.891608,39.966831,477.7098754
27.888889,39.666667,36821.73388
28.907417,40.359969,7037.652826
29.261889,40.911167,5758.681678
34.5405,36.755639,11511.35004
29.155219,41.009028,112.8940567
32.856858,40.013219,446.6363705
28.847139,40.994608,233.7126942
32.857292,39.893492,15040.72163
28.855831,41.103056,4531.777471
32.514719,37.942492,3112.169556
29.149942,40.923442,2713.55094
37.255028,41.145389,5872.543737
27.073331,38.39,26303.80872
32.83425,39.871358,15032.07692
29.0905,40.980719,7844.807922
32.642278,40.044831,2212.214733
37.430831,37.075556,4212.782007
28.8027,41.000981,3715.80319
27.226192,38.443469,14084.4603
32.810278,39.858778,4898.564566
28.651389,41.052778,1326.05316
31.771864,36.617033,1152.121033
28.835581,41.020358,407.6420926
29.124139,40.948389,15008.0675
32.750339,39.840119,5955.721949
27.179747,38.377556,365.014823
32.296278,41.556639,61.45629764
28.806108,41.093469,16198.11137
28.816806,41.0405,3523.614183
29.164358,41.030831,2501.920003
32.863,39.921969,2903.691113
28.821778,41.030417,10972.22881
29.766192,40.717889,62.91247691
28.803139,41.038667,1207.204714
28.974097,41.110308,9405.415135
38.290639,37.768469,121.8096028
27.231667,38.427778,1466.130405
42.465,37.243167,3574.64453
29.094156,40.177581,1917.339768
32.876858,39.906108,938.3734006
40.625358,37.223442,27459.54413
38.343117,38.348331,2170.317728
28.897564,41.043794,575.421456
27.211331,38.445167,1946.986881
29.056917,41.015358,5176.707331
29.061581,40.183331,0
28.685042,41.051019,908.2118156
29.088056,40.995639,1110.488125
38.422033,36.973572,11524.73486
27.8632,40.346,4073.112528
30.421556,40.78825,2554.306497
30.459136,39.781425,27877.754
28.689481,41.008658,1190.979746
28.893403,41.065492,890.5110207
28.889789,41.001789,2863.20003
29.095208,40.982819,5920.934667
27.135419,38.324847,384.4264845
29.125692,41.011192,48.87980309
35.349081,38.721139,689.3206976
28.939603,40.218319,3961.898617
44.095167,39.554556,2104.39614
35.525208,38.722789,2130.265127
29.185581,40.903167,1583.867311
29.258667,41.025497,3867.071632
36.336378,41.283056,16250.85118
35.270997,37.000639,2804.207749
29.100442,40.195108,2966.040345
32.898331,39.970028,797.1019957
29.3621,40.817397,1070.839584
29.035081,41.021358,6172.551499
28.78975,40.989417,2051.487513
32.658158,41.228969,3207.371925
31.047108,38.710639,505.5847534
38.733669,37.144689,5207.203019
35.491858,38.705056,4587.748845
32.449831,37.898094,2555.153521
28.669306,41.036167,7229.540427
42.851108,39.231192,12457.65243
28.787219,36.717497,14337.33403
34.704658,38.630828,1691.473048
29.097278,41.078581,24.1266399
28.915278,41.077858,6146.947718
29.822189,37.372419,1782.194497
28.971028,41.027831,390.016537
30.380431,40.775433,6410.645349
29.304628,40.818597,0
37.774578,41.063828,409.1318327
27.4001,38.6164,11621.03795
28.909,40.9916,2285.731908
32.650831,39.950831,3862.613012
44.052283,39.923081,49.79327178
28.670442,41.046108,2761.788881
35.517917,38.720997,268.2288029
28.810778,41.048142,2494.157279
37.298358,41.120942,6954.441734
29.844639,40.758692,2410.086616
30.734278,36.876469,16241.05578
32.810556,39.852219,39.73220282
27.205028,38.367692,558.7999765
28.904228,41.056742,684.8119064
26.403358,40.146331,63.67799167
32.859331,39.872667,11552.26544
27.079997,38.396889,7242.300291
28.886478,41.020947,189.0717275
28.655844,41.036942,9662.403805
40.194778,37.939889,409.6502032
30.329539,36.319697,325.4119307
28.825383,41.053117,284.4298769
36.114806,36.560533,767.5214399
28.683639,41.033778,14330.20679
28.795719,41.024358,11373.12179
32.680769,39.870747,1784.091382
30.414056,40.744528,441.0017084
29.042719,41.067778,402.4314379
29.185361,40.206714,3966.171432
28.770053,41.020514,952.8892067
31.380883,36.790706,32.59115695
32.854986,39.978344,3102.261058
29.000128,41.073997,11033.30831
27.174406,38.4335,403.838994
29.044528,41.087469,8827.457076
30.740558,36.881439,4653.284458
34.567269,36.783453,742.2248423
29.167778,40.925692,286.0900462
29.017278,40.207692,3126.482721
28.993625,41.047194,5185.275407
36.406108,41.241667,7720.575891
27.024167,38.395556,170.3871827
28.978914,40.233572,31888.12548
26.961969,38.74925,260.9773958
30.384611,40.783331,124.3784653
28.782081,41.0025,6309.327107
27.099219,38.470081,5344.13028
41.212858,37.075056,2686.921924
31.103056,36.926206,1639.212871
32.878331,38.298608,1005.942117
28.978497,41.078497,576.286682
28.872597,41.0453,2094.188339
28.8356,41.026997,11373.22285
28.242828,36.852614,3.436461907
29.273442,40.858806,3118.589075
32.493781,37.907203,52827.54953
28.881331,41.096653,11.17800971
27.274706,37.352733,9877.490141
28.780869,41.038131,113.9854043
28.899219,41.068594,5265.693782
29.060417,40.206081,9610.193361
28.976072,41.024044,6.451745317
29.251556,40.899442,8124.412299
37.335167,37.074806,7925.490131
32.805819,40.006478,2978.73579
29.250889,40.875917,3451.206105
29.265636,40.898097,1087.948743
43.093969,40.604969,51140.08627
32.856692,39.883806,1026.002502
41.699056,37.924858,8289.071071
32.848358,39.964219,5493.935292
29.502919,40.803419,1042.370821
35.269222,37.024564,7168.800324
27.834917,38.918667,477.649173
28.858658,41.049981,6603.324508
29.151469,40.188442,2937.058069
32.86325,39.885969,59.92582985
29.962642,40.802219,283.8480952
27.211139,38.453831,144.1068694
28.728917,41.070667,79.99509072
38.288192,38.349806,1619.430545
27.129831,38.417778,3229.86951
27.172397,38.2988,5170.622005
32.794744,39.962358,7706.589432
28.906983,41.093167,20349.97031
29.105969,37.796578,37.57094067
32.545006,37.861614,15962.01229
29.295719,40.917139,2281.148835
27.247214,38.455589,1774.682334
38.294475,38.337747,18731.75515
30.369081,40.768667,4953.897731
28.869147,41.044989,1241.197799
29.075308,41.012158,5379.660744
27.6552,40.112,2626.60345
32.538331,37.889581,840.1656266
32.841831,39.947442,13000.4977
27.421167,38.609331,4690.662498
28.849467,41.007708,4641.624306
28.980858,41.030278,662.1867946
28.963944,41.035714,602.5141727
29.108667,41.120278,5564.318459
27.979167,38.228056,9813.969537
29.123942,41.001639,4338.955107
32.871417,39.921608,5952.752439
32.863283,39.965714,439.3391213
28.892108,41.064539,24316.19242
43.056417,39.717969,4207.70905
28.994256,41.058228,292.7732764
28.926108,41.005442,6420.929348
36.240739,41.352058,315.5827826
29.097367,41.149503,1034.199553
30.499525,39.762344,1309.703017
32.871697,40.0133,7115.526601
27.716639,38.498778,793.8608632
41.107719,37.868917,5186.042453
32.814469,39.924719,1111.415798
30.755453,36.879097,8.060891648
28.985528,41.046469,8542.112094
28.954603,41.005183,193.8687719
37.338331,37.068056,3057.216423
29.084128,40.183281,1897.410823
27.816667,37.850278,518.0644759
28.966997,41.004742,137.489736
37.898528,40.979358,465.898763
32.835,39.942831,5159.742754
29.027969,41.1055,542.8877556
29.463367,40.804267,32.99627031
29.113167,40.945139,2265.668918
32.910608,39.959831,975.598434
29.09175,41.025308,7694.984632
32.545192,37.878028,6645.430483
31.148542,36.834031,6.319397339
27.709858,38.506389,11397.16239
30.631667,36.876942,18376.50108
29.004544,41.045239,666.4124745
28.753156,41.0588,679.3719694
36.618806,36.242458,0
29.012661,41.075964,1832.683056
29.234692,40.890278,18.78108648
28.644858,41.000028,3876.255039
30.366917,40.786108,630.0577186
29.934692,40.772556,12978.6359
29.047431,40.977147,21.73225051
30.379369,40.730008,1124.750476
29.925028,36.739831,13466.39638
28.666603,41.072117,430.0141501
32.655942,41.206278,2499.627096
28.959831,40.240969,692.4110174
29.123358,41.021608,7679.210958
40.565056,37.199794,5341.697635
30.727056,36.894214,20894.00755
40.587608,37.178778,632.3383165
32.901278,39.925331,4408.285535
32.782606,37.569581,62527.96362
41.675639,41.366442,1396.67048
28.771719,40.996806,94.40334662
28.864469,41.029747,6993.74131
35.371347,36.977869,1225.877696
27.125942,38.377358,16734.51438
29.127719,41.026528,8186.886571
28.696608,36.972997,23.11001201
29.0045,41.083719,12014.53289
29.081389,37.775556,15919.83432
29.017983,41.067528,3854.621292
41.280978,39.889469,971.4677404
27.091933,41.429656,494.7114823
29.069192,40.195417,7350.185531
33.779889,41.426469,12233.7078
31.704167,37.653692,1947.768405
29.015806,41.116056,105.0261797
28.667942,41.033667,7804.75519
27.831981,37.854656,91613.03682
27.054289,38.388589,128.1240953
43.405592,38.497269,2817.012884
32.488719,37.949719,1519.165994
28.829306,41.026497,3574.754791
29.2513,40.990858,4005.676165
28.946419,41.034583,6582.091878
28.968392,41.063883,23223.66241
32.6895,39.943658,6917.909168
28.990442,41.052306,15927.81722
34.377239,40.163739,8.26919986
29.28475,40.859608,4526.634438
27.378889,38.619358,15349.77613
28.869556,41.056692,14264.8663
29.087028,40.191917,9251.160385
29.069967,41.042144,14298.52061
36.174103,36.580719,5415.208362
35.459069,41.142378,4665.770217
40.176969,37.920447,6091.094319
32.073608,41.425806,34665.37027
39.565581,41.024397,5470.534644
39.612158,40.812739,344.6732382
43.443278,38.496942,3202.789772
28.855339,41.063064,8878.980383
27.999667,38.229081,23.36155172
27.25,38.472497,8.249402956
29.097889,40.979889,1173.575387
28.664942,41.041108,3474.832876
26.861442,39.453028,6.568769058
28.901942,40.212692,3458.203365
28.848969,41.064442,4788.997714
44.067528,39.548358,3284.994811
27.203692,38.456278,5508.648162
28.969814,40.259792,2277.192898
43.371942,38.516817,4128.723475
34.675831,37.956081,3062.678554
29.168997,41.017581,1071.847224
27.726389,38.096278,5046.639567
28.837256,40.989717,5563.618736
32.482167,37.874028,7657.46955
29.265167,40.954831,13400.48937
28.936194,41.024878,4841.476048
36.110306,41.50775,2076.809861
29.369358,40.836806,3650.08068
29.384864,40.762361,2717.071532
27.221667,38.429917,21.29872971
28.80425,41.247375,30815.33251
31.322053,36.813831,428.219837
28.773719,41.040389,12869.44794
32.805108,39.926942,7207.714339
39.726219,41.008917,635.897248
32.905008,39.926514,8032.371244
28.639692,41.030108,12207.03611
30.875542,36.857492,301.6434429
32.926889,39.969806,556.1770802
27.968608,40.0472,7448.986506
29.012858,41.090442,4922.090311
35.337278,36.975639,31569.62908
44.176917,38.645031,439.0230455
30.770708,36.848608,6681.491798
43.399781,38.502094,2438.327701
29.405439,38.675639,55462.05842
29.101008,41.023658,6186.730619
29.168442,40.954778,2639.857305
36.341942,41.275831,4162.432905
32.8585,39.996692,341.3315872
36.291131,41.330594,1283.552877
29.086808,41.015178,8872.780326
35.277306,37.048139,221.2145685
29.049667,40.216778,1265.746797
28.653831,41.022028,11321.9873
36.248189,41.343369,595.0152675
29.107314,40.197994,3027.298593
27.537858,40.983489,49634.32189
32.7465,39.907719,990.3534704
27.128806,38.403442,115.9987014
27.078578,38.388858,3478.341309
36.916444,37.574814,1607.084169
26.410425,40.147975,180.4495971
29.096806,40.989581,417.0834867
29.259719,40.869417,61.30424036
27.360831,38.158056,3377.952399
37.938819,38.815328,42.98868453
32.869047,40.003058,2635.18717
28.908806,41.049942,233.7551209
29.269056,40.896528,1285.472635
29.50025,40.075589,3140.564937
30.770881,36.906831,5865.652642
29.087806,40.954917,1991.178527
41.251667,39.8975,103.3977797
29.910881,40.7637,9164.940419
36.136667,36.228331,6506.936264
28.826597,41.064483,6643.75689
43.058692,39.724917,19915.42794
29.279028,40.919192,13581.90203
31.390139,36.809831,2885.735503
28.766242,40.996039,8737.023219
43.377192,38.500581,8049.455732
32.877056,39.884942,1104.387106
28.678747,41.077081,3367.205962
28.790667,41.078247,5627.837812
30.6432,39.7515,7067.007223
28.868906,41.05395,5051.724851
43.349931,38.469603,84.4649159
37.923917,40.980581,11791.19475
28.876631,40.990128,16248.23198
40.570331,37.187417,192.797973
30.605389,36.862142,1165.30053
30.857778,36.855,22.23238195
34.923942,38.633992,1018.548815
29.110831,40.954167,4717.868836
29.156389,40.423056,7297.830036
32.729889,39.990108,3541.414147
28.325039,37.915008,2488.55622
27.135,38.387778,2324.592139
30.70825,36.875581,360.2062308
29.380939,40.771542,15369.12667
41.817208,41.182478,8740.501778
30.650267,36.914917,17315.36666
40.647825,38.462206,5576.960432
32.874475,39.976989,23035.76542
30.478167,39.780942,5546.102853
30.716267,36.895181,2763.183586
28.906,41.09865,11650.15384
27.199667,38.444719,1919.06064
40.183417,37.932219,245.91176
29.834719,40.696167,9479.978305
29.116889,41.035608,1365.344554
28.863689,41.03975,6252.445969
28.953192,41.025608,1075.066802
29.096942,37.756108,8968.409388
32.743617,39.954961,250.5062482
32.875956,39.970228,871.593221
29.200831,40.897219,9662.608157
38.282308,38.346319,6262.913293
29.011889,41.068719,174.4019459
29.181308,41.027278,4001.864735
27.9004,39.6458,5789.033584
28.711719,40.991417,11923.12694
29.084125,40.199906,588.4379222
28.952608,41.044442,1280.730978
27.159608,38.423219,170.9242652
30.004758,40.768403,8525.305146
32.509642,38.030656,6749.99453
30.711,36.898331,2940.72692
28.831453,41.059114,2242.58497
28.864692,41.007081,4025.167787
29.934886,40.764278,750.5828105
29.14175,40.184028,11208.71398
37.387917,36.998306,476.7602297
29.136358,41.022828,4287.557573
29.202819,40.963319,383.600001
29.060219,41.040969,185.5457387
27.734442,38.0863,746.8172181
32.873331,39.936667,3947.19891
36.546639,38.028369,417.929068
37.290442,41.124306,4190.746226
30.39835,40.714903,2276.615068
29.092358,41.009389,3909.579347
42.860581,39.229278,1267.182964
29.266692,40.949806,13026.54116
32.872672,40.001844,5802.676432
28.959511,41.017839,1842.918946
27.213889,38.467778,21684.32351
29.244167,40.885417,3796.773277
41.832497,41.180556,11486.17569
28.122108,38.4845,10161.76278
27.008617,38.393469,7982.749777
30.729833,36.913083,38788.58644
36.323469,41.26375,9631.571846
28.979914,41.084564,45.67916102
36.343381,41.269381,4753.610355
36.138906,36.219667,321.7347675
35.902161,41.566914,111.7537598
43.397358,38.500192,3171.884629
35.127858,42.021389,4186.577296
29.174889,41.020192,7095.298543
27.268889,37.358108,5.723471594
30.545203,37.781644,43108.05791
34.912858,36.911608,3327.658314
32.818917,39.874581,527.990389
29.213942,40.887581,2045.613357
26.621081,40.850731,829.9774418
32.526158,37.839969,1871.221343
36.322969,41.301331,18588.54781
29.490278,39.538056,2398.193174
32.875608,39.989108,3500.324935
27.189442,38.383056,2395.208084
28.997706,41.061381,3839.010368
28.642617,41.034475,17025.77415
29.061667,40.964858,1684.70972
29.026047,40.983147,1751.496017
43.016292,39.724658,15109.17867
32.328889,36.281942,432.1003617
32.775883,39.909372,765.8973947
30.677769,36.892328,21720.84149
29.071181,40.211817,8991.434164
29.276122,40.255058,1877.455974
38.29175,38.344578,4194.107688
30.614358,36.898192,3831.056344
28.79775,41.081028,1308.518234
44.080519,39.542511,2303.869321
28.937711,41.005856,11696.61113
27.830389,37.849889,6416.366766
27.164858,38.382219,622.2452679
32.501389,37.917917,34096.15795
27.237219,38.455939,13909.9242
29.032442,41.166639,557.3689818
29.021594,40.203519,82.62333339
27.143528,38.312808,341.5434909
28.896581,41.04745,10947.61465
29.176278,40.194667,15608.58304
26.307,38.325669,55.61154409
27.111667,38.381667,10271.48486
38.3065,37.767247,2201.152612
37.806306,37.016314,43207.47641
28.971789,41.023275,1962.054832
37.384389,37.070969,1461.05111
33.083192,40.126997,10167.96617
28.976889,41.014108,2312.409925
29.234006,40.871692,53.11359142
32.461458,37.822542,3826.185894
32.445642,37.843394,3481.047634
29.922056,40.772331,1678.474262
28.924192,41.013358,452.3923266
32.7121,39.9844,8131.574399
29.449419,38.676658,3098.17462
29.23485,40.998119,1033.593942
28.7885,40.992728,6450.541146
36.723219,41.204167,38.0812261
44.057292,39.547078,2316.363808
29.4511,40.7972,3664.929368
27.107889,38.376942,2352.734367
29.151942,40.975167,18359.86126
35.05175,36.972997,2585.211274
30.300167,40.850272,4531.844684
29.178692,40.917556,11897.60587
35.05845,41.415789,4999.62249
27.496842,40.972733,4390.152848
28.995528,41.060081,5270.588624
36.333081,41.292806,36466.23939
29.1625,40.925831,3597.007686
29.469147,40.115008,9769.107535
36.275636,41.310886,203.1357835
41.138,37.896628,16593.19117
28.979942,39.089692,5349.273947
29.040831,40.971469,3324.550632
35.461639,41.133889,15951.90241
29.966692,40.766719,7917.318533
28.809806,41.0355,8280.481955
43.378806,38.493942,11631.46964
41.148108,37.869442,5203.742325
29.421722,40.833903,2319.233609
29.083719,41.1455,2881.953767
29.191889,40.892331,361.2718898
28.985306,41.089306,5289.707249
35.464219,38.724528,1547.915217
28.99575,41.047889,2879.738927
28.648992,41.038814,8999.472994
32.636389,39.953056,16867.00939
28.750219,41.078608,1038.680732
34.606042,36.846719,3321.319792
28.834719,41.012528,393.0978112
29.177997,41.006358,7818.870715
43.046056,39.732858,9545.066341
32.659831,41.216969,6603.612414
33.487556,39.838417,11880.37197
29.066719,40.218306,6781.661459
29.049469,41.000528,8824.471493
35.820189,40.646439,6691.850684
31.612528,40.749417,60312.01352
43.725308,37.56475,69.1943273
39.681858,40.996,182.9047508
30.451708,39.795869,121.1714035
29.220167,41.023528,3631.258723
29.136378,40.208403,3743.013191
29.439469,40.815192,3107.494752
29.274692,40.938,4174.104431
28.647969,41.065719,347.8780867
29.117831,40.952331,2911.077201
32.877247,39.983806,1680.52832
28.913167,41.063056,13401.49368
28.841967,41.013506,5283.974129
27.254108,38.459431,9545.052397
32.533158,37.911039,6954.639788
29.104167,37.803608,2432.900341
30.889331,36.856608,126.9095256
32.791231,39.980822,1026.402741
27.277122,37.789128,64.75956248
27.164919,38.462469,178.9297533
29.028219,41.140389,1056.26635
29.954139,40.718342,2391.033721
27.346128,38.466806,1600.872354
29.249806,40.896108,3623.229209
43.730744,37.583575,13.2572841
38.780431,37.157492,5245.502552
27.05325,40.39675,17252.50009
28.235969,36.856028,210.0993432
30.754906,36.852953,11057.39911
39.322719,37.752469,14.58221069
37.877247,40.984958,7619.215587
28.195556,37.820278,6994.397077
27.400108,38.626692,25565.26784
29.182358,41.014969,7401.783727
28.69125,41.018556,3634.565077
27.60875,39.183969,3089.469555
28.670208,41.022256,10303.792
32.559581,39.95625,1678.777038
28.769108,36.837056,2235.855699
27.482581,40.971497,6878.867103
37.386242,37.080953,317.2417437
30.492317,40.936931,174.275559
32.736942,39.871294,1384.161305
40.161917,37.925778,8284.121097
27.184608,38.435942,1516.372432
36.204719,36.757556,650.4558639
27.079608,38.582889,722.3692923
28.986108,41.060556,0
32.849108,39.89825,5814.366165
29.060358,40.193608,22989.41998
28.669417,41.090692,551.3822632
34.314442,36.60325,7433.589819
28.907608,41.041278,817.3532249
32.510656,37.947181,22233.53321
28.191339,41.415242,3609.493771
29.140828,40.192358,15702.56983
28.835831,41.043889,6690.942564
35.668528,40.968528,14828.55074
30.620942,37.061881,458.6908989
29.087858,40.177331,230.3606771
36.885389,37.59725,1867.951129
27.671667,39.124167,8933.152502
34.815667,39.822358,42751.3769
28.798942,41.011139,679.5575398
32.128864,39.577539,6545.54465
32.489581,37.841469,2702.007783
32.632042,39.861028,557.7763975
29.223192,40.893,8283.591717
29.087292,40.271117,367.9015709
29.068969,40.198886,59.44098934
32.880119,39.941078,4153.740096
38.344544,38.364889,2339.596035
32.441606,37.872078,3335.399584
29.4027,40.772797,225.81683
27.168358,38.436969,5.582547997
28.989244,41.102064,90.08295558
40.5855,37.201639,526.3000333
41.955328,37.930358,3346.625603
43.030581,39.714219,19553.71822
32.497219,37.928331,4153.760495
41.785056,38.167442,6880.110368
27.180556,38.475831,727.9918727
31.023247,38.591719,5961.055686
29.287528,40.863658,1530.412903
28.880969,41.037167,1142.656313
30.641178,36.908078,10869.21594
32.500358,37.871942,241.6635537
29.000333,41.110878,70.84701127
28.987858,40.231469,54209.27002
26.925494,39.589503,75.85544057
27.121797,38.3858,971.3987546
36.886783,39.800461,237.8530894
28.992858,40.201969,14485.33555
28.986881,41.041078,2282.683673
29.062781,40.238247,3368.488631
28.704056,41.178719,908.5476568
44.261306,37.566358,21282.20246
30.31665,37.743308,591.4953889
34.039019,38.736553,979.1524448
32.629589,39.948619,6954.775111
40.762525,37.305856,124.8511522
32.766081,39.993389,7724.45803
39.590708,41.013078,7823.93641
29.088719,41.097306,4278.120366
29.088,41.029858,5.112001686
32.832081,39.861831,2578.568649
27.020239,39.593769,1830.937634
28.945058,41.018164,7636.726629
29.270553,40.656525,8248.678042
28.925167,37.923028,14698.57052
28.968997,41.066483,88.44210986
34.849,36.919917,300.6210003
29.148278,41.012942,6234.329217
31.655408,36.661267,15.37287078
32.876889,39.875528,5186.383002
28.91,41.018581,5035.476985
29.1095,37.749889,344.7721035
27.4103,38.117597,1403.830063
28.940167,36.761108,214.7036554
29.273056,40.898306,982.4661186
29.408,40.780756,18969.6833
41.366678,37.427228,5373.575095
27.882097,39.6615,5297.155917
28.969094,41.094131,1321.56348
29.962139,40.190778,10326.42062
30.656269,36.903356,55276.83043
29.286692,40.878917,3098.410318
28.324719,37.909442,13990.7002
29.042906,41.024119,6769.845929
32.852781,39.882608,1359.62081
28.675756,41.022392,37.58957209
29.118331,37.790556,552.261479
28.926028,40.238667,10633.98419
34.666889,36.826581,4937.62774
36.878608,37.585608,3621.994356
29.505931,40.09985,7508.824004
34.025858,38.370497,674.8047914
35.283942,37.052942,198.1784566
32.820672,39.96955,11464.40869
28.741517,40.976292,685.1719169
28.926567,41.032389,5498.273607
29.135269,40.983444,6928.4799
29.851006,40.768272,7654.673684
27.603144,40.990194,10182.18035
30.592767,36.840453,6697.608452
43.356692,38.507528,2662.619507
29.140056,36.565306,313.4208167
28.993906,40.234214,2305.872131
28.836833,40.964214,683.2543025
29.931056,40.766278,4314.079135
27.211678,38.437531,1314.876551
27.278908,37.356506,33.20720975
28.8886,41.080197,3160.671152
29.077397,37.7986,1557.521777
29.475806,39.544858,54270.80326
37.895628,40.978622,5474.060538
29.083917,40.969747,8758.696757
43.057856,39.730822,14508.36118
29.117694,40.192161,3750.501151
36.907228,37.587281,242.3704971
28.708581,40.999139,12751.60121
40.620942,37.236692,18642.04285
35.36,36.971747,357.7803761
27.78975,41.154056,5577.511042
37.529997,40.903608,114.6108344
32.505,37.940139,3830.39896
29.123858,36.553331,1495.128104
29.15475,40.933469,124.4436712
27.264719,37.874719,916.5357565
28.642,36.833581,114.0617166
28.741853,40.979556,13667.3203
31.776767,36.613983,24.49025761
37.875028,38.091417,12668.46644
28.802764,41.031756,269.4829156
28.867889,41.093667,2647.231434
29.524692,40.077778,12446.27438
32.820439,39.910422,92.97795554
35.301917,37.019139,451.513428
32.826858,39.869889,2435.222318
26.852,38.655778,1140.686456
30.659719,39.748,1791.745089
28.890306,41.030219,5862.839951
32.720258,39.945658,1031.48242
28.787492,41.004389,270.8361134
30.106139,40.711139,961.2940804
27.103858,38.464778,6650.136869
32.657081,39.949942,1538.829939
31.732219,37.674442,5379.493414
38.523778,37.362108,476.0784461
29.190942,40.901306,8108.027517
27.130431,38.347719,2126.058939
27.372417,38.628778,2360.579331
29.005133,41.118981,5094.906807
30.499828,39.794328,8879.206865
27.55575,40.981056,2905.04747
27.172497,38.439969,308.752923
36.929072,37.590231,2719.933278
28.804608,41.108081,401.3765288
28.636806,41.090278,345.3477264
27.079142,38.4002,770.5598194
40.16075,37.913942,970.0815335
27.9432,40.3413,27231.8685
27.071897,38.6094,26242.5232
28.945417,41.069639,11212.50764
28.889108,41.073497,5231.069961
27.221906,41.734042,84421.81933
27.224167,37.713056,5724.069461
36.401528,41.244942,1351.177074
29.946789,40.769689,825.2108676
28.789328,41.095089,5748.170544
40.152692,37.992528,3490.763492
28.778417,41.003219,1867.798324
29.323414,40.938658,3435.602268
32.727389,39.969108,235.5477326
28.791614,41.103628,4531.194913
32.800081,39.977278,7126.885227
35.582942,38.775806,650.5085151
29.0318,41.109506,4053.876904
29.156358,40.981331,1398.879568
29.828747,40.755806,811.0794752
29.1083,41.042417,206.7617178
28.979608,41.038608,233.1170844
29.155056,41.021081,987.7577683
28.841158,41.010439,48600.26007
27.050278,38.498608,629.8334238
44.080528,39.556781,8906.242244
29.415011,40.848644,1127.179099
32.880247,39.915778,522.7356661
29.036108,41.064028,20.45427284
28.895369,40.988958,8163.143498
28.687028,41.032219,3976.44298
